,dataset_name,ds_name,model,dataset_size,number_annotations,num_annos,f1_bin_maj,f1_macro_maj,f1_bin_indi,f1_macro_indi,test_acc_maj,test_acc_indi,mean_train_millis,mean_train_millis_per_annotation,mean_train_millis_per_sample,mean_eval_millis_per_annotation,mean_test_millis_per_annotation,sum_all_millis,annotations_per_anno,comment_percentage,learning_rate,fold
102,GHC-sbertbase,GHC,sbertbase,27665,80972,14,0.5497470489038786,0.7478492329539637,0.45697329376854595,0.6897674142162428,0.9034881619374661,0.8644528115548423,106351.32318729993,1.3134333249431893,3.8442553113067026,0.16262534020772593,,1208516.9116519992,,,,3
103,GHC-uid,GHC,uid,27665,80972,14,0.5394190871369294,0.7477336972014087,0.5781212267568221,0.7581522944937289,0.9197542020603651,0.8921671501759151,103144.37582340014,1.273827691342688,3.7283345679884383,0.1562348149100935,,1170819.4603050016,,,,3
104,GHC-comp,GHC,comp,27665,85699,16,0.5436105476673428,0.7494838452622429,0.41883383520394196,0.6747896137363699,0.9186697993855052,0.8762387781275505,106638.38256772142,1.244336369942723,3.854631576639126,0.15987180015279576,,1217156.2391330954,,,,3
105,GHC-compUid,GHC,compUid,27665,85699,16,0.5237068965517242,0.7400542768416543,0.5694648993618067,0.755725371556937,0.9201156696186518,0.8977497959659555,108752.2649800001,1.269002730253563,3.9310415680462714,0.1539364785540066,,1232771.8969649994,,,,3
106,GHC-sbertbase,GHC,sbertbase,27665,85699,16,0.5563325563325563,0.7489710639316938,0.46655082536924414,0.6919341791807169,0.8968010121091632,0.856826396175819,107267.4432558997,1.251676720333956,3.877370079736118,0.15800283994444095,,1221569.4891899913,,,,3
107,GHC-uid,GHC,uid,27665,85699,16,0.5753176043557169,0.7641742578181636,0.5942577342532828,0.7665570073245284,0.9154165913609253,0.8937274105164976,121755.12328269999,1.4207298017794838,4.401052712188686,0.16601700375500753,,1373997.8216460042,,,,3
108,GHC-comp,GHC,comp,27665,86529,18,0.5555555555555555,0.7550686144311642,0.4323765192655806,0.6804890760788105,0.9175853967106452,0.8731580468072812,114316.99263999963,1.321140804123469,4.132188420025289,0.16675940644176718,,1300995.2789429936,,,,3
109,GHC-compUid,GHC,compUid,27665,86529,18,0.5465230166503428,0.7502152166377647,0.5900226757369613,0.7650775630340436,0.9163202602566419,0.8955215255706444,121329.81876589986,1.4021867670480401,4.385679333667084,0.15930163493973362,,1363464.5698589995,,,,3
110,GHC-sbertbase,GHC,sbertbase,27665,86529,18,0.5517241379310345,0.7473968484746323,0.4630563472922604,0.6907780654894529,0.898969817458883,0.8584802080323606,107976.83717889976,1.247868774386619,3.9030123686571394,0.15106114412971164,,1223954.3910609973,,,,3
111,GHC-uid,GHC,uid,27665,86529,18,0.5677031093279838,0.7624492306993479,0.5995525727069352,0.77008152855652,0.9221037411892282,0.8965616873735914,114102.00198170205,1.318656195977095,4.124417205194363,0.15997712913243717,,1293567.5247920298,,,,3
112,GHC-comp,GHC,comp,24360,50693,6,0.5023890784982936,0.7072418080300464,0.4594864954984995,0.6833945315600806,0.8505841360934617,0.8417455823489212,66043.6284745998,1.302815546024102,2.711150594195394,0.1947701768232316,,769020.4661479985,,,,4
113,GHC-compUid,GHC,compUid,24360,50693,6,0.6083550913838119,0.7677078155679089,0.6138613861386139,0.7734178608053289,0.8770239803238369,0.8857756516645514,66580.51346070024,1.3134064557374834,2.7331902077463153,0.18933938440218331,,771506.989122001,,,,4
114,GHC-sbertbase,GHC,sbertbase,24360,50693,6,0.5048213272830403,0.6978140407522144,0.4671772428884026,0.6757157753360611,0.8210698913711826,0.8098213414038856,66239.14187280023,1.306672358566276,2.7191765957635563,0.1860177309963927,,766216.6545310045,,,,4
115,GHC-uid,GHC,uid,24360,50693,6,0.6325639426076107,0.7801691570794032,0.6270667483159827,0.7781675204994548,0.8792785406845665,0.8810895245533535,66312.37822670082,1.3081170620539486,2.7221830142323817,0.18904852619881293,,767524.5977619634,,,,4
116,GHC-comp,GHC,comp,24366,59270,8,0.4700239808153478,0.6960532408483837,0.4369354299096688,0.6782064834348115,0.8641393442622951,0.859104227710339,75031.65432259993,1.2659297169326797,3.0793587097841226,0.17033835954951912,,861739.5889589988,,,,4
117,GHC-compUid,GHC,compUid,24366,59270,8,0.6586506346025384,0.798404344289046,0.611764705882353,0.7727287141271604,0.8952868852459016,0.8867308497279196,79472.7643952003,1.3408598683178725,3.261625395846684,0.1769325418188035,,908253.0758330086,,,,4
118,GHC-sbertbase,GHC,sbertbase,24366,59270,8,0.5003182686187142,0.7022289841078673,0.4670344102968216,0.6830018438976017,0.8391393442622951,0.8301381331100879,76027.22610010006,1.2827269461801933,3.120217766564067,0.16824731723806385,,870294.9574800004,,,,4
119,GHC-uid,GHC,uid,24366,59270,8,0.6278896346010441,0.7843094686842969,0.597444089456869,0.7683752239191859,0.8977459016393443,0.8945165341146923,82458.8497957,1.3912409278842586,3.3841767132766973,0.18183476987683656,,943232.4113410013,,,,4
120,GHC-comp,GHC,comp,24366,67038,10,0.5321888412017166,0.7414002656393721,0.44492574257425743,0.6845860027794013,0.910655737704918,0.8666864828713681,85780.32581919106,1.2795776398339904,3.520492728358822,0.16665513789944794,,980828.7855699309,,,,4
121,GHC-compUid,GHC,compUid,24366,67038,10,0.5057766367137355,0.7314541796195334,0.6014913007456505,0.7697706793514884,0.9211065573770492,0.8927695623095787,90303.60504570018,1.3470510016065542,3.706131701785282,0.1706743591828525,,1028985.1489810009,,,,4
122,GHC-sbertbase,GHC,sbertbase,24366,67038,10,0.5004599816007359,0.7189259437578222,0.4585952446023504,0.6867046315464987,0.8887295081967214,0.8527903693245151,86061.59852019991,1.2837733601867585,3.5320363834933888,0.16588989409737803,,982969.3818309987,,,,4
123,GHC-uid,GHC,uid,24366,67038,10,0.526431718061674,0.7389275626006517,0.6104712041884818,0.7730194420526717,0.9118852459016393,0.8894255777662183,88358.6287699998,1.3180379601121723,3.626308330050062,0.16454548891971915,,1005077.7590359993,,,,4
124,GHC-comp,GHC,comp,24366,74127,12,0.533195020746888,0.7410177013693512,0.44882999718071614,0.6871186500078101,0.9077868852459017,0.8685979298292781,91065.01939319985,1.2284999985592273,3.7373807515882724,0.15602842322770827,,1037048.0547430015,,,,4
125,GHC-compUid,GHC,compUid,24366,74127,12,0.5318352059925093,0.7449889279209114,0.5889328063241106,0.7666949833100678,0.923155737704918,0.902137384056997,97803.88291710988,1.319409701149512,4.0139490649720875,0.16443191826348963,,1112309.7439762205,,,,4
126,GHC-sbertbase,GHC,sbertbase,24366,74127,12,0.5049019607843138,0.7169542606170867,0.47370848708487084,0.6919683269413339,0.8758196721311475,0.8466191692431778,97258.0704569,1.312046493948224,3.991548487929902,0.16025977084058515,,1101455.4382980005,,,,4
127,GHC-uid,GHC,uid,24366,74127,12,0.5385385385385386,0.7429594872809118,0.5931647940074906,0.7624825696610988,0.9055327868852459,0.8831832235515527,98437.96250838786,1.3279636638254328,4.039972195205937,0.16523699193146013,,1119194.4355868036,,,,4
128,GHC-comp,GHC,comp,27665,80972,14,0.5417814508723601,0.7458832081464135,0.44195356285028026,0.6844910023289964,0.9098138442074823,0.8709338929695698,101557.21950970037,1.2542263931939481,3.6709640162552097,0.16623619815244903,,1162647.175597005,,,,4
129,GHC-compUid,GHC,compUid,27665,80972,14,0.5391304347826087,0.7486702834271806,0.5925548189699134,0.7682226342040579,0.9233688776432315,0.9013641133263379,106265.83393959883,1.3123775371683895,3.841165152344075,0.1637795167613618,,1208808.2978599998,,,,4
130,GHC-sbertbase,GHC,sbertbase,27665,80972,14,0.5540897097625329,0.7515135828498434,0.4549180327868853,0.690123062993204,0.9083679739743358,0.8686500833281896,105044.9088199004,1.2972991752692338,3.797032670157253,0.16268359716938952,,1195559.871743002,,,,4
131,GHC-uid,GHC,uid,27665,80972,14,0.5465465465465466,0.7507740182817166,0.5849009280160521,0.7633285213720943,0.9181275980480752,0.8978458119869144,103453.71844899983,1.2776480567233097,3.739516300343388,0.1548189515202815,,1172720.0823839994,,,,4
132,GHC-comp,GHC,comp,27665,85699,16,0.5570776255707763,0.7542182832497347,0.4399799095931693,0.683222824281515,0.9123441171154889,0.8700011659088259,115746.4052485995,1.3506155876801305,4.183857048566764,0.16403086478022363,,1310203.147314998,,,,4
133,GHC-compUid,GHC,compUid,27665,85699,16,0.5375901132852731,0.7465563245970694,0.5836538461538462,0.7631019661975281,0.9188505331646485,0.8990322956744783,109345.97071079988,1.2759305325709738,3.95250210413157,0.15273077134855492,,1236644.0900519958,,,,4
134,GHC-sbertbase,GHC,sbertbase,27665,85699,16,0.5490196078431373,0.7503477228810485,0.43229432805314255,0.6795938969343821,0.9127055846737755,0.8704675294391978,104655.63916970023,1.2212002376888904,3.7829618351599574,0.14675933343913358,,1183067.2770200055,,,,4
135,GHC-uid,GHC,uid,27665,85699,16,0.5324532453245325,0.7453050907138563,0.5835125448028674,0.7628248910649134,0.9231881438640882,0.8983910458202169,113406.19876420098,1.3233083088974313,4.0992661761865525,0.16444474639729528,,1289063.3866720311,,,,4
136,GHC-comp,GHC,comp,27665,86529,18,0.5537270087124879,0.7538893191673672,0.4338405984008254,0.681209499734041,0.9166817278149286,0.8731580468072812,112578.1001227997,1.3010447378659145,4.069333096793772,0.16718869106889253,,1284693.5360909991,,,,4
137,GHC-compUid,GHC,compUid,27665,86529,18,0.552434456928839,0.7523124475082282,0.583578375933047,0.7612979494359329,0.9136092535694922,0.8936145622652413,114409.4634781999,1.3222094728726774,4.135530940834987,0.1592948861953855,,1295930.356462006,,,,4
138,GHC-sbertbase,GHC,sbertbase,27665,86529,18,0.5419039869812856,0.7423355453865461,0.45958583834335337,0.6895027368947086,0.8982468823423098,0.8597515169026293,107291.50080382824,1.2399484658765065,3.878239682046927,0.1502965132591057,,1214336.577010341,,,,4
139,GHC-uid,GHC,uid,27665,86529,18,0.46938775510204084,0.7144643502217071,0.5656617271333674,0.7551399592143251,0.9248147478763781,0.9017624963883271,114185.04167469945,1.3196158706872776,4.127418820701227,0.1615702075223283,,1295713.1443609977,,,,4
140,GHC-bertbase,GHC,bertbase,24360,2437,6,0.19607843458652496,0.5766627819010817,0.21212121844291687,0.5884454299088445,0.9188118577003479,0.9325551390647888,6417.04861399982,2.63317546737785,0.26342564096879395,0.3909852332103846,,23070.29987900023,,,,0
141,GHC-multi-tasking,GHC,multi-tasking,24360,3806,6,0.23076923191547394,0.5945077886622772,0.260869562625885,0.6131231736473922,0.9207921028137207,0.9338521361351013,6483.953751662436,1.7036137024861893,0.2661721572932034,0.2697247357646362,,23562.810846953653,,,,0
142,GHC-bertbase,GHC,bertbase,24366,3063,8,0.3684210479259491,0.640173829068083,0.3344709873199463,0.6234546237534693,0.8454106450080872,0.8452380895614624,7582.709049544064,2.475582451695744,0.31120040423311435,0.38755729758699703,,36233.61799214035,,,,0
143,GHC-multi-tasking,GHC,multi-tasking,24366,6293,8,0.4195804297924042,0.6720286083343407,0.5129870176315308,0.7225875390432351,0.8663446307182312,0.8809523582458496,9302.001930166929,1.4781506324752787,0.38176155011766105,0.22577766807033056,,65705.15376300136,,,,0
144,GHC-bertbase,GHC,bertbase,24366,3551,10,0.4313725531101227,0.6689120809614169,0.4065708518028259,0.655611385972602,0.8393352031707764,0.835702121257782,8813.264020485803,2.481910453530218,0.36170335797774783,0.39048031512364617,,42172.77733597439,,,,0
145,GHC-multi-tasking,GHC,multi-tasking,24366,8545,10,0.3675675690174103,0.6373183350149196,0.45045045018196106,0.685537521907073,0.8379501104354858,0.8612847924232483,9316.18278779988,1.0902495948273705,0.3823435437823147,0.1759186898536987,,55583.7854099982,,,,0
146,GHC-bertbase,GHC,bertbase,24366,3993,12,0.38461539149284363,0.6592953126653265,0.32900431752204895,0.6250016548181685,0.8807453513145447,0.8586411476135254,10166.694247000123,2.546129288004038,0.4172492098415876,0.394313372401697,,36762.81968500007,,,,0
147,GHC-multi-tasking,GHC,multi-tasking,24366,10759,12,0.3558282256126404,0.641632147748038,0.469902902841568,0.6996892501623975,0.8695651888847351,0.8755130171775818,11691.803081666876,1.0866997938160494,0.47984088819120396,0.18642145716765665,,84126.88590500329,,,,0
148,GHC-bertbase,GHC,bertbase,27665,4338,14,0.34285715222358704,0.6427502671891699,0.3265306055545807,0.6279031115232205,0.89449542760849,0.8719937801361084,10836.806046332944,2.4981111217918266,0.3917153821193907,0.39868342008604235,,39375.346849999005,,,,0
149,GHC-multi-tasking,GHC,multi-tasking,27665,12718,14,0.4000000059604645,0.6707363121460038,0.4385026693344116,0.6849749495208114,0.8933486342430115,0.8778122663497925,14359.479643000212,1.1290674353672128,0.5190486044822054,0.1798549605021975,,102055.0460300028,,,,0
150,GHC-bertbase,GHC,bertbase,27665,4589,16,0.3087248206138611,0.6239789352814238,0.3009174168109894,0.6140412046041681,0.8882863521575928,0.8680747747421265,11719.995755000127,2.553932393767733,0.4236398248689726,0.3965912009151191,,55954.24130099855,,,,0
151,GHC-multi-tasking,GHC,multi-tasking,27665,14302,16,0.3777777850627899,0.6552350427350427,0.44542771577835083,0.6858366575590404,0.8785249590873718,0.8698061108589172,14391.322839444303,1.006245478915138,0.5201996327288742,0.17404472283596534,,154335.5141869988,,,,0
152,GHC-bertbase,GHC,bertbase,27665,4890,18,0.4271186292171478,0.6627475361048544,0.44026342034339905,0.6629311643701199,0.8273748755455017,0.8100255131721497,12252.4539436666,2.5056143034083025,0.4428864610036725,0.39615990872533197,,44438.37708800038,,,,0
153,GHC-multi-tasking,GHC,multi-tasking,27665,15455,18,0.46226415038108826,0.6984860273617325,0.5194174647331238,0.7233116790405483,0.8835546374320984,0.8735632300376892,15447.546020375057,0.9995176978566844,0.5583786741505533,0.17681734039955307,,148074.36747700104,,,,0
154,GHC-bertbase,GHC,bertbase,24360,2437,6,0.2153846174478531,0.5807081807081808,0.2298850566148758,0.5919184737528144,0.8990098834037781,0.9130998849868774,6947.976747251232,2.8510368269393647,0.2852207203305103,0.37603791197924313,,32429.180555976927,,,,1
155,GHC-multi-tasking,GHC,multi-tasking,24360,3806,6,0.19230769574642181,0.5742331780953911,0.19354838132858276,0.5798823016564952,0.9168316721916199,0.9351491332054138,6001.624076000007,1.5768849385181312,0.24637208850574743,0.2421840843405267,,35586.637151000104,,,,1
156,GHC-bertbase,GHC,bertbase,24366,3063,8,0.28776979446411133,0.5990072855586791,0.282527893781662,0.5983941048918366,0.8405796885490417,0.8468254208564758,7920.954998333097,2.5860120791162577,0.3250822867246613,0.35553723745773086,,28087.482684998577,,,,1
157,GHC-multi-tasking,GHC,multi-tasking,24366,6293,8,0.4026845693588257,0.6606286496742542,0.504792332649231,0.7172806246751912,0.8566827774047852,0.8769841194152832,7746.226236375151,1.2309274171897586,0.31791127950320736,0.20100885382569425,,73294.87711500133,,,,1
158,GHC-bertbase,GHC,bertbase,24366,3551,10,0.42105263471603394,0.6615384615384616,0.40890687704086304,0.6561730180151233,0.8324099779129028,0.833996593952179,9999.199787333055,2.815882790012125,0.4103751041341646,0.3928157466442133,,35567.498071000045,,,,1
159,GHC-multi-tasking,GHC,multi-tasking,24366,8545,10,0.3681592047214508,0.6329935199305163,0.47034764289855957,0.6924204401757786,0.8240997195243835,0.8527572751045227,10130.241923571313,1.1855169015297031,0.41575317752488355,0.20046620832568804,,84607.72414199982,,,,1
160,GHC-bertbase,GHC,bertbase,24366,3993,12,0.27067670226097107,0.6025015144496312,0.25436410307884216,0.5896663610734769,0.8795031309127808,0.8636571168899536,9336.202357249704,2.338142338404634,0.38316516281908003,0.35434301427498344,,44387.02464199923,,,,1
161,GHC-multi-tasking,GHC,multi-tasking,24366,10759,12,0.42937853932380676,0.6794485118730805,0.4742647111415863,0.6999121551275377,0.8745341897010803,0.8695850372314453,11771.445107999716,1.094102157077769,0.48310946023145845,0.18854719178364338,,70985.77229399962,,,,1
162,GHC-bertbase,GHC,bertbase,27665,4338,14,0.37735849618911743,0.657448961371347,0.34495413303375244,0.6337652880328055,0.8864678740501404,0.861520528793335,11435.802252750136,2.6361923127593676,0.4133671517350492,0.39837616199865816,,54318.88106600127,,,,1
163,GHC-multi-tasking,GHC,multi-tasking,27665,12718,14,0.38655462861061096,0.6708157724628314,0.4693446159362793,0.7078732440083989,0.9162843823432922,0.9026377201080322,13056.486300999723,1.0266147429627082,0.47194962230253834,0.18028981731599822,,125007.79941099609,,,,1
164,GHC-bertbase,GHC,bertbase,27665,4589,16,0.40449437499046326,0.6704344659211999,0.39625585079193115,0.6604453545230418,0.8850325345993042,0.8659972548484802,12166.940225499957,2.651327135650459,0.43979541751310164,0.3934707505448529,,57657.179675001316,,,,1
165,GHC-multi-tasking,GHC,multi-tasking,27665,14302,16,0.4228571355342865,0.6811709321235984,0.4709480106830597,0.7016981373149584,0.8904555439949036,0.8801938891410828,14743.97056299988,1.0309027103202266,0.5329467038857719,0.17712271759195516,,123409.3237830002,,,,1
166,GHC-bertbase,GHC,bertbase,27665,4890,18,0.371257483959198,0.6563155096841493,0.3421461880207062,0.6334463380629681,0.892747700214386,0.8649425506591797,12367.207793000262,2.529081348261812,0.4470344403759357,0.39364583588953356,,59036.04044900112,,,,1
167,GHC-multi-tasking,GHC,multi-tasking,27665,15455,18,0.43157893419265747,0.6852464872588712,0.4677419364452362,0.6980014025245442,0.8896833658218384,0.8735632300376892,13798.89942099999,0.8928437024263985,0.4987854480751849,0.15199685646807895,,115318.74503399832,,,,1
168,GHC-bertbase,GHC,bertbase,24360,2437,6,0.24761904776096344,0.5801631149697448,0.251748263835907,0.5876325247304518,0.8435643315315247,0.8612191677093506,6065.601620244706,2.488962503177967,0.24899842447638368,0.3884097344072119,,29001.18675197882,,,,2
169,GHC-multi-tasking,GHC,multi-tasking,24360,3806,6,0.20000000298023224,0.5791666666666666,0.2571428716182709,0.6109083850931677,0.9207921028137207,0.9325551390647888,7434.502337000049,1.9533637249080529,0.30519303518062596,0.2692455914345569,,43336.19186999931,,,,2
170,GHC-bertbase,GHC,bertbase,24366,3063,8,0.44144144654273987,0.6599364069952305,0.41108545660972595,0.6444502479331526,0.8003220558166504,0.7976190447807312,7635.899084001721,2.4929477910550837,0.3133833655093869,0.391812396833547,,36527.6356000104,,,,2
171,GHC-multi-tasking,GHC,multi-tasking,24366,6293,8,0.4084506928920746,0.6660435339308579,0.5016722679138184,0.7172926715044445,0.8647342920303345,0.8817460536956787,7735.888438222192,1.229284671575114,0.3174870080531147,0.2002874186132589,,82167.15209499943,,,,2
172,GHC-bertbase,GHC,bertbase,24366,3551,10,0.42152467370033264,0.6579367790130122,0.40831756591796875,0.6518001417927486,0.821329653263092,0.8220579624176025,9936.429673749444,2.7982060472400576,0.40779896879871314,0.38098130216851245,,46502.21117199908,,,,2
173,GHC-multi-tasking,GHC,multi-tasking,24366,8545,10,0.34736841917037964,0.6242424242424243,0.45798319578170776,0.6865852850015746,0.8282548189163208,0.8533257246017456,11202.277593666775,1.3109745574800205,0.4597503732113098,0.19511647686758837,,78868.97576600223,,,,2
174,GHC-bertbase,GHC,bertbase,24366,3993,12,0.3546099364757538,0.6463315132115734,0.2884615361690521,0.6069511722534392,0.886956512928009,0.8650251030921936,9956.441282000242,2.4934738998247536,0.40862026110154487,0.39200378387175633,,47599.48390500085,,,,2
175,GHC-multi-tasking,GHC,multi-tasking,24366,10759,12,0.380952388048172,0.659375712007291,0.4736842215061188,0.7034402553145455,0.886956512928009,0.8814409375190735,10974.677245666802,1.0200462167177993,0.4504094740895839,0.1652872482882588,,78224.84694700144,,,,2
176,GHC-bertbase,GHC,bertbase,27665,4338,14,0.38509318232536316,0.6612768428528268,0.3636363744735718,0.6438242608455375,0.8864678740501404,0.8642358183860779,10748.587503369587,2.4777748970423206,0.3885265679873337,0.3973101161872481,,39061.32664112374,,,,2
177,GHC-multi-tasking,GHC,multi-tasking,27665,12718,14,0.33576643466949463,0.6395695838007985,0.41025641560554504,0.6729707519124599,0.8956422209739685,0.88401859998703,11866.680946199813,0.9330618765686282,0.4289420186589486,0.15684149172824255,,71218.87941099794,,,,2
178,GHC-bertbase,GHC,bertbase,27665,4589,16,0.39053255319595337,0.6645200035326326,0.3645320236682892,0.6448168130262055,0.8882863521575928,0.8659972548484802,13463.651454000379,2.9338965905426844,0.4866673216699938,0.4119108218930058,,47889.96208200206,,,,2
179,GHC-multi-tasking,GHC,multi-tasking,27665,14302,16,0.3726707994937897,0.6563294619560605,0.4713178277015686,0.7024295247462227,0.8904555439949036,0.8819252252578735,14591.322194500208,1.0202294919941413,0.5274289605819703,0.17450076760826486,,104939.30141500187,,,,2
180,GHC-bertbase,GHC,bertbase,27665,4890,18,0.37681159377098083,0.6647794234750757,0.28366246819496155,0.6068741685145869,0.912155270576477,0.8726053833961487,12277.979414987689,2.5108342361938014,0.4438091239829275,0.3980676477061408,,44564.48182184249,,,,2
181,GHC-multi-tasking,GHC,multi-tasking,27665,15455,18,0.43809524178504944,0.6852947586357196,0.49370276927948,0.7101054987359492,0.8794688582420349,0.8716475367546082,15692.976241428501,1.0153980097980266,0.5672501804239473,0.17749736921015258,,131676.69430099978,,,,2
182,GHC-bertbase,GHC,bertbase,24360,2437,6,0.25,0.592741935483871,0.24761904776096344,0.5963217019584452,0.8811880946159363,0.8975356817245483,8333.396370000324,3.4195307221995583,0.3420934470443483,0.3859327424428769,,28779.29783500076,,,,3
183,GHC-multi-tasking,GHC,multi-tasking,24360,3806,6,0.1818181872367859,0.5623073959938366,0.2142857164144516,0.5845091122868901,0.893069326877594,0.9143968820571899,6436.663495842367,1.6911885170368806,0.26423084958302,0.2678164763741207,,30858.233313076198,,,,3
184,GHC-bertbase,GHC,bertbase,24366,3063,8,0.3815789520740509,0.6476702076291647,0.35494881868362427,0.6350406353302857,0.8486312627792358,0.8500000238418579,7637.540869996883,2.4934837969300956,0.31345074571110904,0.3917972578354801,,36538.86474699539,,,,3
185,GHC-multi-tasking,GHC,multi-tasking,24366,6293,8,0.42500001192092896,0.6699861367837339,0.4890282154083252,0.7074854832300508,0.8518518805503845,0.870634913444519,9420.622218142982,1.497000193571108,0.38662982098592225,0.22131277553289766,,77032.03809500064,,,,3
186,GHC-bertbase,GHC,bertbase,24366,3551,10,0.43396225571632385,0.6682798333741731,0.408730149269104,0.6549291138707196,0.8337950110435486,0.8305855393409729,9050.249935250122,2.548648249859229,0.3714294482167825,0.38909786362998666,,43112.136477000604,,,,3
187,GHC-multi-tasking,GHC,multi-tasking,24366,8545,10,0.41450777649879456,0.6620900171054867,0.48033127188682556,0.6988147253744275,0.8434903025627136,0.8573052883148193,11218.178737125072,1.3128354285693473,0.4604029687730884,0.1951384684318355,,104725.28651600078,,,,3
188,GHC-bertbase,GHC,bertbase,24366,3993,12,0.41025641560554504,0.6734913413042711,0.373913049697876,0.6502779685042859,0.8857142925262451,0.8686730265617371,9930.678667980828,2.487021955417187,0.4075629429525088,0.39029407995124293,,47480.11775891064,,,,3
189,GHC-multi-tasking,GHC,multi-tasking,24366,10759,12,0.34567901492118835,0.6362372962280881,0.42603549361228943,0.6755080840392281,0.8683229684829712,0.8673050403594971,11918.656623223796,1.107784796284394,0.4891511377831321,0.18404262347363448,,71440.86187181529,,,,3
190,GHC-bertbase,GHC,bertbase,27665,4338,14,0.3246753215789795,0.6296332598219391,0.3201506733894348,0.621048302539828,0.8807339668273926,0.8599689602851868,10714.554413221776,2.4699295558372008,0.3872963821876659,0.39147562730215246,,38878.47959250212,,,,3
191,GHC-multi-tasking,GHC,multi-tasking,27665,12718,14,0.4000000059604645,0.6717691342534504,0.44086021184921265,0.6865023128335368,0.896789014339447,0.8789759278297424,14445.090753666896,1.1357989270063609,0.5221431683956947,0.17494725833463007,,102150.53532100047,,,,3
192,GHC-bertbase,GHC,bertbase,27665,4589,16,0.41747573018074036,0.6721078274476332,0.40766075253486633,0.6609165933411878,0.8698481321334839,0.8500692248344421,10713.008700999808,2.33449742885156,0.387240509705397,0.3598428910438003,,51039.84079299971,,,,3
193,GHC-multi-tasking,GHC,multi-tasking,27665,14302,16,0.41807910799980164,0.678145726786846,0.46130502223968506,0.6959642098714067,0.8882863521575928,0.877077579498291,15598.236923714077,1.0906332627404614,0.5638256614391497,0.1683008076892284,,128375.86141599786,,,,3
194,GHC-bertbase,GHC,bertbase,27665,4890,18,0.39263802766799927,0.6687424167335988,0.32807570695877075,0.6262048175894123,0.898876428604126,0.8639847040176392,12264.304549666425,2.5080377402180827,0.4433148219651699,0.39729261751873407,,44495.97988199912,,,,3
195,GHC-multi-tasking,GHC,multi-tasking,27665,15455,18,0.3723404109477997,0.6528368794326241,0.4817320704460144,0.7062054016985164,0.8794688582420349,0.8777139186859131,15448.509524653977,0.999580040417598,0.5584135017044632,0.17596975332455445,,111667.89464477915,,,,3
196,GHC-bertbase,GHC,bertbase,24360,2437,6,0.34408602118492126,0.6387823782554145,0.3125,0.6251326025459689,0.8792079091072083,0.8858625292778015,7220.100622333423,2.962700296402718,0.2963916511631126,0.38348222842301144,,25410.501142000612,,,,4
197,GHC-multi-tasking,GHC,multi-tasking,24360,3806,6,0.1702127605676651,0.5648571617949227,0.07017543911933899,0.5172426014531277,0.9227722883224487,0.9312580823898315,8033.284290000059,2.1106895139253963,0.32977357512315514,0.2689598735330862,,28211.287903000994,,,,4
198,GHC-bertbase,GHC,bertbase,24366,3063,8,0.30000001192092896,0.605535390199637,0.30483272671699524,0.6108792622527122,0.8421900272369385,0.8515872955322266,8021.142370333109,2.6187209828054554,0.3291940560753964,0.3942481350527996,,28859.95380499935,,,,4
199,GHC-multi-tasking,GHC,multi-tasking,24366,6293,8,0.4606741666793823,0.6852242966967982,0.494047611951828,0.7081043956043955,0.8454106450080872,0.8650793433189392,9038.575890500093,1.4362904640870957,0.3709503361446316,0.22821214651199187,,64217.591694000475,,,,4
200,GHC-bertbase,GHC,bertbase,24366,3551,10,0.48275861144065857,0.6918743598497781,0.4500907361507416,0.6739836935877227,0.8337950110435486,0.8277430534362793,8868.123380749921,2.4973594426217747,0.36395482971147997,0.3902477178259565,,42400.12642199963,,,,4
201,GHC-multi-tasking,GHC,multi-tasking,24366,8545,10,0.34730538725852966,0.6309745426922193,0.4590163826942444,0.6921416486786068,0.8490304946899414,0.8686754107475281,10127.85295633345,1.1852373266627794,0.41565513241128826,0.2001951898381082,,72696.12638900071,,,,4
202,GHC-bertbase,GHC,bertbase,24366,3993,12,0.3611111044883728,0.6491776565105352,0.3033175468444824,0.6145750139884554,0.8857142925262451,0.8659370541572571,11555.779330000101,2.894009348860531,0.47425836534515725,0.39246641589447323,,40922.74622900004,,,,4
203,GHC-multi-tasking,GHC,multi-tasking,24366,10759,12,0.39053255319595337,0.6595272020991341,0.4672897160053253,0.6966414840665247,0.8720496892929077,0.870041012763977,11774.497639501837,1.0943858759644796,0.4832347385496937,0.18829031214168968,,84780.60111000377,,,,4
204,GHC-bertbase,GHC,bertbase,27665,4338,14,0.3442623019218445,0.6474702350872228,0.3087557554244995,0.622611679421943,0.9082568883895874,0.8836306929588318,10721.726250252686,2.4715828147193837,0.38755562082966516,0.394580254725374,,51371.380484008114,,,,4
205,GHC-multi-tasking,GHC,multi-tasking,27665,12718,14,0.3724137842655182,0.6577516119988787,0.4415094256401062,0.6887616344043919,0.8956422209739685,0.8851823210716248,13210.90289500007,1.0387563213555646,0.47753128122176286,0.18478982292813417,,80062.49085300078,,,,4
206,GHC-bertbase,GHC,bertbase,27665,4589,16,0.2985074520111084,0.6217683512263246,0.2759999930858612,0.6036937073540561,0.8980477452278137,0.8746537566184998,11297.534711038074,2.4618728941028705,0.4083692286657536,0.38550971026508746,,40913.26365247369,,,,4
