,dataset_name,ds_name,model,dataset_size,number_annotations,num_annos,f1_bin_maj,f1_macro_maj,f1_bin_indi,f1_macro_indi,test_acc_maj,test_acc_indi,mean_train_millis,mean_train_millis_per_annotation,mean_train_millis_per_sample,mean_eval_millis_per_annotation,mean_test_millis_per_annotation,sum_all_millis,annotations_per_anno,comment_percentage,learning_rate,fold
4475,ConvAbuse-comp,ConvAbuse,comp,4050,11150,7,0.8259385665529011,0.8937530059591936,0.7830423940149625,0.8679567333021725,0.937037037037037,0.9225634178905207,17598.007305099964,1.5782966192914765,4.3451869889135715,0.34136962914792274,,217394.9707159918,,,,4
4476,ConvAbuse-compUid,ConvAbuse,compUid,4050,11150,7,0.823920265780731,0.8918691548767188,0.808457711442786,0.8833616470493064,0.9345679012345679,0.9314641744548287,19827.956611383706,1.778292072769839,4.8957917558972115,0.3596440844818315,,242525.3117736429,,,,4
4477,ConvAbuse-sbertbase,ConvAbuse,sbertbase,4050,11150,7,0.808362369337979,0.8835510271296046,0.7715736040609137,0.8615018586953247,0.9320987654320988,0.9198931909212283,17729.68196440015,1.5901060057757983,4.377699250469173,0.3312614732646413,,218015.8193240095,,,,4
4478,ConvAbuse-uid,ConvAbuse,uid,4050,11150,7,0.8222996515679442,0.8920200433383607,0.8052980132450331,0.8829913441459185,0.937037037037037,0.9345794392523364,18965.20655164495,1.7009153857977535,4.682767049788877,0.32531405200204505,,229981.44171200693,,,,4
4479,ConvAbuse-comp,ConvAbuse,comp,4050,12168,8,0.7799999999999999,0.865,0.7592385218365062,0.8528045939190014,0.9185185185185185,0.9122807017543859,19247.280941500503,1.5817949491699954,4.7524150472840745,0.32314605846480676,,235481.7554240035,,,,4
4480,ConvAbuse-compUid,ConvAbuse,compUid,4050,12168,8,0.8333333333333334,0.8986486486486487,0.8179669030732861,0.8899992306293452,0.9407407407407408,0.9371685026519788,20769.368563685566,1.7068843329787613,5.128239151527301,0.31935274367922406,,250666.94883280434,,,,4
4481,ConvAbuse-sbertbase,ConvAbuse,sbertbase,4050,12168,8,0.7866666666666667,0.8690909090909091,0.7620111731843575,0.8544270989455603,0.9209876543209876,0.9130966952264382,19976.701559807407,1.6417407593530084,4.93251890365615,0.3025733473952999,,240600.12895910768,,,,4
4482,ConvAbuse-uid,ConvAbuse,uid,4050,12168,8,0.8540925266903916,0.9117363305595348,0.8288508557457211,0.8972853691069449,0.9493827160493827,0.9428804569563444,20801.856645000953,1.7095542936391315,5.136260900000235,0.32976205482412774,,252270.357255009,,,,4
4483,GE'anger-comp,GE,comp,3063,3753,8,0.21818181818181814,0.5704912681573364,0.19117647058823528,0.5551470588235294,0.8594771241830066,0.8529411764705882,2151.345652799864,0.5732335872101956,0.7023655412340399,0.587357530455582,,45135.44588199693,,,,4
4484,GE'anger-compUid,GE,compUid,3063,3753,8,0.24778761061946902,0.5856399799271962,0.2074074074074074,0.564394372329714,0.8611111111111112,0.856951871657754,2433.4628347000034,0.6484046988276055,0.7944703998367625,0.5253620639488236,,46420.0520259983,,,,4
4485,GE'anger-sbertbase,GE,sbertbase,3063,3753,8,0.3023255813953488,0.624800752033351,0.27722772277227725,0.6124489868341674,0.9019607843137255,0.9024064171122995,2157.2078537894413,0.574795591204221,0.7042794168427821,0.3989130005318857,,38862.057734746486,,,,4
4486,GE'anger-uid,GE,uid,3063,3753,8,0.32098765432098764,0.6364343345970642,0.3010752688172043,0.6273729872239978,0.9101307189542484,0.9131016042780749,2443.158000614494,0.6509880097560602,0.7976356515228514,0.450513912156391,,43797.9295742698,,,,4
4487,GE'disgust-comp,GE,comp,3063,3753,8,0.1411764705882353,0.5382013675035231,0.12,0.527741935483871,0.8795379537953796,0.8797814207650273,2144.5492650000233,0.5714226658673124,0.700146674828607,0.5300229932854035,,43693.47475100221,,,,4
4488,GE'disgust-compUid,GE,compUid,3063,3753,8,0.0,0.4851316907391674,0.0,0.48559381588193956,0.9422442244224423,0.9439890710382514,2361.538542400376,0.6292402191314618,0.7709887503755717,0.463477746096482,,43447.70252100534,,,,4
4489,GE'disgust-sbertbase,GE,sbertbase,3063,3753,8,0.24489795918367344,0.6065418428764455,0.2181818181818182,0.5938318601200078,0.9389438943894389,0.9412568306010929,2013.0051999993157,0.5363722888354159,0.6572005223634723,0.5907015106851687,,44606.738719012355,,,,4
4490,GE'disgust-uid,GE,uid,3063,3753,8,0.3255813953488372,0.6503869337736486,0.2916666666666667,0.6338276836158192,0.9521452145214522,0.953551912568306,2219.880555399868,0.5914949521449155,0.7247406318641424,0.5372468404744812,,43260.81253300072,,,,4
4491,GE'fear-comp,GE,comp,3063,3753,8,0.1875,0.5715277777777779,0.16216216216216217,0.5594027594027594,0.9157212317666127,0.9175531914893617,2496.0468285002207,0.6650804232614497,0.814902653770885,0.516506967572539,,46684.555494999586,,,,4
4492,GE'fear-compUid,GE,compUid,3063,3753,8,0.0,0.48583333333333334,0.0,0.48703956343792637,0.9448946515397083,0.949468085106383,2666.916198200124,0.7106091655209497,0.870687625922339,0.46387677729811705,,46431.22184599815,,,,4
4493,GE'fear-sbertbase,GE,sbertbase,3063,3753,8,0.37837837837837834,0.6795818374765743,0.3111111111111111,0.6449318406823548,0.9627228525121556,0.9587765957446809,2123.580111784395,0.565835361519956,0.6933007220974191,0.6059913664279258,,46305.29197084252,,,,4
4494,GE'fear-uid,GE,uid,3063,3753,8,0.37499999999999994,0.6791805324459234,0.3157894736842105,0.6490270697206864,0.9675850891410048,0.9654255319148937,2335.0896898075007,0.622192829684919,0.7623538001330398,0.458198656338445,,42896.10692439601,,,,4
4495,GE'joy-comp,GE,comp,3063,3753,8,0.17543859649122806,0.5678545476116326,0.1724137931034483,0.5700778642936597,0.9241935483870968,0.9379042690815006,2479.8700133997045,0.660770054196564,0.8096212906953002,0.49266887082331706,,45634.58577599704,,,,4
4496,GE'joy-compUid,GE,compUid,3063,3753,8,0.24324324324324323,0.597607899494692,0.25,0.6045361527967257,0.9096774193548387,0.9223803363518758,2268.9576553000734,0.604571717372788,0.7407631914136708,0.4327365815346798,,39306.161681995945,,,,4
4497,GE'joy-sbertbase,GE,sbertbase,3063,3753,8,0.36111111111111116,0.6608637747336377,0.35443037974683544,0.6598327767854832,0.9258064516129032,0.9340232858990944,2123.084927399941,0.5657034179056598,0.6931390556317144,0.46075817831065885,,40853.52239999702,,,,4
4498,GE'joy-uid,GE,uid,3063,3753,8,0.32558139534883723,0.6376607150054412,0.3157894736842105,0.6354963908738076,0.9064516129032258,0.9159120310478654,2289.8269861005247,0.6101324236878563,0.7475765543912911,0.4656191329603669,,42726.57442600757,,,,4
4499,GE'sadness-comp,GE,comp,3063,3753,8,0.3421052631578947,0.6490842660253446,0.3409090909090909,0.6498579545454545,0.9176276771004942,0.9224598930481284,2073.777172200789,0.5525651937651983,0.6770411923606886,0.45291104449751834,,40059.968287998345,,,,4
4500,GE'sadness-compUid,GE,compUid,3063,3753,8,0.2985074626865672,0.6287655011776341,0.2894736842105263,0.6257227575982209,0.9225700164744646,0.9278074866310161,2325.1739113009535,0.6195507357583143,0.7591165234413821,0.4955528568610101,,44217.46390000044,,,,4
4501,GE'sadness-sbertbase,GE,sbertbase,3063,3753,8,0.4571428571428572,0.711963036963037,0.4444444444444444,0.7063211621515508,0.9373970345963756,0.9398395721925134,2077.4915888992837,0.5535549131093215,0.6782538651319895,0.6169698091129444,,46247.964428999694,,,,4
4502,GE'sadness-uid,GE,uid,3063,3753,8,0.43037974683544306,0.695366084871466,0.41304347826086957,0.6872909698996655,0.9258649093904449,0.9278074866310161,2281.6626668005483,0.6079570122037166,0.7449110893896664,0.5040581762055709,,44079.25178599544,,,,4
4503,GE'surprise-comp,GE,comp,3063,3753,8,0.05797101449275362,0.5018342958846391,0.048192771084337345,0.49649331076928266,0.8973143759873617,0.8956406869220608,2140.673575596884,0.570389974845959,0.6988813501785451,0.5279729875956548,,43003.424626309425,,,,4
4504,GE'surprise-compUid,GE,compUid,3063,3753,8,0.034482758620689655,0.49406257136332493,0.029850746268656716,0.492465110522027,0.9115323854660348,0.9141347424042272,2434.6289513001466,0.6487154146816271,0.7948511104473218,0.5829567369038829,,48394.52808500391,,,,4
4505,GE'surprise-sbertbase,GE,sbertbase,3063,3753,8,0.3611111111111111,0.6612925739810162,0.325,0.6436715481171548,0.9273301737756714,0.9286657859973579,2180.408679554239,0.5809775325217796,0.7118539600242373,0.6143554752057802,,47286.97742102668,,,,4
4506,GE'surprise-uid,GE,uid,3063,3753,8,0.44444444444444453,0.7076752563036852,0.4,0.6854570637119114,0.9447077409162717,0.9445178335535006,2296.417154278606,0.6118883970899563,0.7497280947693784,0.5928586059454168,,47543.75908197835,,,,4
4507,GHC-comp,GHC,comp,3063,6293,8,0.4367816091954023,0.6733540398918187,0.41566265060240964,0.6668338612268176,0.8446909667194928,0.8561897702001483,7166.136910580099,1.1387473241029873,2.339581100417923,0.42763739257776245,,101605.70112476125,,,,4
4508,GHC-compUid,GHC,compUid,3063,6293,8,0.6262626262626263,0.7783568770410876,0.5599999999999999,0.7444855789926819,0.8827258320126783,0.8776871756856931,7597.815904199524,1.2073440178292585,2.4805144969636057,0.4425290002383154,,106878.82352399174,,,,4
4509,GHC-sbertbase,GHC,sbertbase,3063,6293,8,0.5161290322580645,0.6988929184958961,0.4662576687116564,0.6740523291498526,0.8098256735340729,0.8065233506300964,7657.232030341402,1.2167856396538062,2.4999125139867457,0.25294410835418196,,93535.06585629657,,,,4
4510,GHC-uid,GHC,uid,3063,6293,8,0.6600985221674877,0.7974713574010243,0.5655526992287918,0.7461804206408142,0.8906497622820919,0.8747220163083765,8015.82541060634,1.2737685381545112,2.616985116097401,0.45285010465429515,,111817.91036296636,,,,4
4511,MD-comp,MD,comp,6619,8486,8,0.7035358114233908,0.7449749599246281,0.689554419284149,0.7416719209472662,0.7517084282460137,0.7521865889212828,9292.217124992749,1.0950055532633454,1.403870240971861,0.38465814549902716,,128870.48272794345,,,,4
4512,MD-compUid,MD,compUid,6619,8486,8,0.7280939476061427,0.7654877072673805,0.7178329571106095,0.769673261039836,0.7714502657555049,0.7813411078717201,9753.166670499195,1.149324377857553,1.4735106013747084,0.3759944745342684,,132698.82891997258,,,,4
4513,MD-sbertbase,MD,sbertbase,6619,8486,8,0.7206405693950177,0.756346774763734,0.7025089605734768,0.7492888783211364,0.7615793470007594,0.7580174927113703,9787.026253098884,1.1533144300140095,1.4786261146848292,0.381229973921651,,133561.50260398135,,,,4
4514,MD-uid,MD,uid,6619,8486,8,0.745644599303136,0.774571963177813,0.7318840579710146,0.7756981265464828,0.7782839787395596,0.7842565597667639,10232.594279500336,1.2058206787061436,1.5459426317420057,0.3986837041715347,,139571.3140529988,,,,4
4515,SC-aa,sc,aa,3284,4130,8,0.3578274760383387,0.5658653690652885,0.34946236559139787,0.5651297335203366,0.6655574043261231,0.6720867208672087,28414.141208000365,6.879937338498878,8.652296348355774,0.9132969930748845,,327072.89141199726,,,,4
4516,SC-ae,sc,ae,3284,4130,8,0.31617647058823534,0.5580882352941177,0.3,0.553114186851211,0.6905158069883528,0.6964769647696477,25398.293635528535,6.14970790206502,7.733950558930736,0.792263284738268,,289358.1041628495,,,,4
4517,SC-comp,sc,comp,3284,4130,8,0.3025210084033614,0.56516091913944,0.2887323943661972,0.5596346535589375,0.7237936772046589,0.7262872628726287,27255.948166200047,6.5995031879419,8.299618808221695,1.0907122973850047,,320447.0960980015,,,,4
4518,SC-compUid,sc,compUid,3284,4130,8,0.2899628252788104,0.5426234276447642,0.29012345679012347,0.5452353395061729,0.6821963394342762,0.6883468834688347,25478.067663599948,6.1690236473607625,7.758242284896452,1.1183209545520483,,305674.98164899874,,,,4
4519,SC-sbertbase,sc,sbertbase,3284,4130,8,0.2782608695652174,0.5537394882805511,0.2907801418439716,0.5616379771196407,0.7237936772046589,0.7289972899728997,25314.80393651873,6.129492478575964,7.708527386272451,0.7133857369170351,,285270.536637865,,,,4
4520,SC-uid,sc,uid,3284,4130,8,0.29914529914529914,0.5648619057709966,0.2968197879858658,0.5650067087456571,0.7271214642262895,0.7303523035230353,28429.31606839702,6.883611638837051,8.656917195005184,0.9000615763439787,,326644.1508229764,,,,4
4521,GE'anger-comp,GE,comp,3551,4678,10,0.2835820895522388,0.6046967634778195,0.2345679012345679,0.581237438989377,0.865546218487395,0.8682252922422954,2623.5776990884915,0.5608331977529909,0.7388278510527997,0.4202371325611418,,47608.95053204149,,,,4
4522,GE'anger-compUid,GE,compUid,3551,4678,10,0.3120567375886525,0.6183438311097886,0.2650602409638554,0.5969823349341421,0.8641456582633054,0.8703506907545164,2887.3710058629513,0.6172233873157228,0.8131148988631234,0.45887327280378126,,52766.481935512275,,,,4
4523,GE'anger-sbertbase,GE,sbertbase,3551,4678,10,0.3272727272727273,0.6355635260035867,0.28125,0.6143992303306727,0.896358543417367,0.9022316684378321,2726.631145970896,0.5828625793011748,0.7678488160999425,0.38792140237977485,,45769.73248203285,,,,4
4524,GE'anger-uid,GE,uid,3551,4678,10,0.3269230769230769,0.6370264931443179,0.28813559322033905,0.6202582728006458,0.9019607843137255,0.9107332624867163,3094.2944946233183,0.6614567111208461,0.8713867909386985,0.4553127317665867,,52634.73975425586,,,,4
4525,GE'disgust-comp,GE,comp,3551,4678,10,0.2558139534883721,0.60325366395528,0.23214285714285715,0.5906877213695396,0.9075144508670521,0.9047619047619048,2607.35121940088,0.5573645188971527,0.7342582989019656,0.3713384338391362,,44881.46589000826,,,,4
4526,GE'disgust-compUid,GE,compUid,3551,4678,10,0.13636363636363635,0.5540027137042063,0.14285714285714285,0.5577142857142857,0.9450867052023122,0.946843853820598,2956.4505396998356,0.6319902821077032,0.8325684426076698,0.4406627599615221,,52614.71204599911,,,,4
4527,GE'disgust-sbertbase,GE,sbertbase,3551,4678,10,0.3846153846153846,0.6802956802956803,0.3870967741935484,0.6826538916839302,0.953757225433526,0.9579180509413068,2564.6711254987167,0.5482409417483362,0.7222391229227588,0.3602810542539978,,44846.62966398173,,,,4
4528,GE'disgust-uid,GE,uid,3551,4678,10,0.30188679245283023,0.6370440724097359,0.3174603174603175,0.6463951042264295,0.9465317919075145,0.9523809523809523,2829.7361490971525,0.6049029818506098,0.7968842999428759,0.5104564845658239,,54560.63829395862,,,,4
4529,GE'fear-comp,GE,comp,3551,4678,10,0.2469135802469136,0.6013071895424837,0.23300970873786406,0.5950491237877262,0.9163237311385459,0.918724279835391,2559.095062400047,0.547048965882866,0.7206688432554342,0.5146593214621853,,50196.469821999926,,,,4
4530,GE'fear-compUid,GE,compUid,3551,4678,10,0.14545454545454548,0.5559774509168665,0.17142857142857146,0.5702393657569752,0.9355281207133059,0.9403292181069959,2810.377206600242,0.6007646871740577,0.791432612390944,0.4293725103463211,,49082.87103200382,,,,4
4531,GE'fear-sbertbase,GE,sbertbase,3551,4678,10,0.35555555555555557,0.667515923566879,0.3272727272727273,0.6538428220799847,0.9602194787379973,0.9619341563786008,2629.7416983754374,0.5621508547189905,0.7405636999085997,0.4885232392495459,,51572.661674930714,,,,4
4532,GE'fear-uid,GE,uid,3551,4678,10,0.35555555555555557,0.667515923566879,0.33962264150943394,0.6605569579836963,0.9602194787379973,0.9639917695473251,2882.780001894571,0.6162419841587369,0.8118220224991751,0.4818905780485872,,53026.88442694489,,,,4
4533,GE'joy-comp,GE,comp,3551,4678,10,0.18750000000000003,0.5749909812409812,0.1627906976744186,0.5617661231011133,0.9282758620689655,0.925,2652.8523074026452,0.5670911302699113,0.7470718973254422,0.32334222776734217,,43824.17563597846,,,,4
4534,GE'joy-compUid,GE,compUid,3551,4678,10,0.041666666666666664,0.5044281978126487,0.03225806451612904,0.49998263828605155,0.9365517241379311,0.9375,2888.521672366187,0.6174693613437766,0.8134389389935756,0.3787537412072901,,47833.65332009271,,,,4
4535,GE'joy-sbertbase,GE,sbertbase,3551,4678,10,0.32,0.6414545454545455,0.2708333333333333,0.6162280701754386,0.9296551724137931,0.9270833333333334,2645.5485249001867,0.5655298257589112,0.7450150731907031,0.46888226921765147,,50789.90784200505,,,,4
4536,GE'joy-uid,GE,uid,3551,4678,10,0.3116883116883117,0.6365433546788244,0.2680412371134021,0.6145472230547812,0.926896551724138,0.9260416666666667,2857.909043100153,0.6109254046815206,0.8048180915517187,0.4330322713553121,,49238.529540001764,,,,4
4537,GE'sadness-comp,GE,comp,3551,4678,10,0.12307692307692307,0.5405671591102055,0.12048192771084337,0.540086353143108,0.9199438202247191,0.9229144667370645,2617.886116914451,0.5596165277713662,0.7372250399646441,0.3980589105300494,,47241.65032664314,,,,4
4538,GE'sadness-compUid,GE,compUid,3551,4678,10,0.0,0.4862914862914864,0.0,0.48783126014061656,0.9466292134831461,0.9524815205913411,2966.0678607997397,0.6340461438220906,0.8352767842297212,0.4794896134031157,,53816.2649509959,,,,4
4539,GE'sadness-sbertbase,GE,sbertbase,3551,4678,10,0.0909090909090909,0.5309617918313569,0.11320754716981131,0.5438389718467199,0.9438202247191011,0.9503695881731784,2618.763160900562,0.5598040104533053,0.7374720250353597,0.5104284310165825,,52450.262920960085,,,,4
4540,GE'sadness-uid,GE,uid,3551,4678,10,0.047619047619047616,0.5093377437805803,0.04,0.5069848156182213,0.9438202247191011,0.9493136219640972,2872.243221697863,0.6139895728298126,0.8088547512525663,0.4809723970078085,,52838.78492600343,,,,4
4541,GE'surprise-comp,GE,comp,3551,4678,10,0.0,0.48341566690190546,0.0,0.4858515750133476,0.9357923497267759,0.944963655244029,2531.865727400873,0.5412282444208792,0.7130007680655795,0.45047263283411776,,48802.66217199096,,,,4
4542,GE'surprise-compUid,GE,compUid,3551,4678,10,0.060606060606060615,0.5194714439997459,0.05405405405405405,0.5177628660953171,0.9576502732240437,0.9636552440290758,2804.906778197619,0.599595292474908,0.7898920805963444,0.44647162763983744,,51358.94352897594,,,,4
4543,GE'surprise-sbertbase,GE,sbertbase,3551,4678,10,0.41269841269841273,0.6931443526732606,0.36111111111111116,0.6681499460625675,0.9494535519125683,0.952232606438214,2648.614943632856,0.5661853235640992,0.7458786098656311,0.4846632598778659,,51650.116006378084,,,,4
4544,GE'surprise-uid,GE,uid,3551,4678,10,0.06250000000000001,0.5207751396648045,0.057142857142857134,0.5198458865301806,0.9590163934426229,0.9657320872274143,2795.4262481536716,0.5975686721149363,0.7872222608148892,0.49604777909270614,,53176.164612174034,,,,4
4545,GHC-comp,GHC,comp,3551,8545,10,0.46700507614213194,0.6916698687483568,0.46055437100213215,0.6891389741189523,0.8553719008264463,0.8572234762979684,10868.443162899894,1.2719067481451016,3.0606711244437887,0.3378722938794697,,140903.94222599934,,,,4
4546,GHC-compUid,GHC,compUid,3551,8545,10,0.5784313725490196,0.7547605580693816,0.5260869565217391,0.7276997687926465,0.8815426997245179,0.8769751693002258,10857.04176149975,1.270572470626068,3.0574603665164037,0.36021272121708897,,142603.53283399856,,,,4
4547,GHC-sbertbase,GHC,sbertbase,3551,8545,10,0.48672566371681414,0.6960545121194185,0.47761194029850745,0.6922634169577644,0.8402203856749312,0.8419864559819413,11429.652614705265,1.3375836880872165,3.218713774909959,0.17103427283753597,,130250.24194596335,,,,4
4548,GHC-uid,GHC,uid,3551,8545,10,0.6410256410256411,0.7860300618921309,0.5764023210831721,0.7520267304127457,0.8842975206611571,0.876410835214447,11841.859077336267,1.3858231804957597,3.33479557232787,0.4019735388146063,,156217.11612585932,,,,4
4549,MD-comp,MD,comp,7310,10013,10,0.7125435540069687,0.76198606271777,0.7017064846416382,0.7627128631356639,0.772256728778468,0.7783975659229209,10884.990822898544,1.087085870657999,1.4890548321338637,0.33972373290717606,,146280.3351339826,,,,4
4550,MD-compUid,MD,compUid,7310,10013,10,0.7338501291989664,0.7779786051867026,0.7288135593220338,0.7884574125724093,0.7867494824016563,0.8052738336713996,11404.505311220419,1.138969870290664,1.5601238455841886,0.33473865628454746,,150940.99778996315,,,,4
4551,MD-sbertbase,MD,sbertbase,7310,10013,10,0.7171052631578948,0.7562934163589712,0.7036797934151064,0.7560152620520209,0.7625948930296756,0.7672413793103449,10750.417781894794,1.0736460383396378,1.4706453874001086,0.31184154082550813,,141980.2997218212,,,,4
4552,MD-uid,MD,uid,7310,10013,10,0.7377049180327869,0.7735008499579906,0.7314132618888144,0.7839032853711718,0.7791580400276052,0.7966531440162272,11551.395961700473,1.153639864346397,1.580218325814018,0.3169082400377761,,150652.97380698757,,,,4
4553,SC-aa,sc,aa,3772,4835,10,0.29545454545454547,0.5655717956954707,0.29012345679012347,0.5676727647342273,0.7335243553008596,0.7458563535911602,33745.27047099837,6.979373416959331,8.946254101537212,0.8738573784072549,,385617.17182098073,,,,4
4554,SC-ae,sc,ae,3772,4835,10,0.3357142857142857,0.5845238095238096,0.339080459770115,0.5908808591600232,0.7335243553008596,0.7458563535911602,33653.8717559044,6.960469856443517,8.922023265086002,0.9727909247365765,,388644.0224220569,,,,4
4555,SC-comp,sc,comp,3772,4835,10,0.42261904761904767,0.6198000898472598,0.41545893719806765,0.6210532508339909,0.7220630372492837,0.7325966850828729,29992.811423307285,6.203270201304505,7.9514346297209135,1.095020759387487,,357761.54627650976,,,,4
4556,SC-compUid,sc,compUid,3772,4835,10,0.3974358974358974,0.6120020815592772,0.37726098191214463,0.6039502379694244,0.7306590257879656,0.7337016574585635,32241.00518590003,6.668253399358848,8.547456305911991,1.0536848723474523,,378109.34876399965,,,,4
4557,SC-sbertbase,sc,sbertbase,3772,4835,10,0.3514376996805112,0.5819977048725733,0.3401015228426396,0.5782428518168,0.7091690544412608,0.712707182320442,30529.605494393036,6.314292759957195,8.093744828842269,0.765401836322869,,345596.2234828621,,,,4
4558,SC-uid,sc,uid,3772,4835,10,0.22413793103448273,0.5347493778883754,0.2150537634408602,0.5360050005969814,0.7421203438395415,0.7580110497237569,33577.506758899835,6.944675648169563,8.901778037884368,0.9149937126989575,,383885.5362829927,,,,4
4559,GE'anger-comp,GE,comp,3993,5599,12,0.40506329113924044,0.6698018405556927,0.3414634146341463,0.6369648238753522,0.8820577164366374,0.8774954627949183,3024.1703054038226,0.5401268629047727,0.7573679702989788,0.35546028837290683,,52653.97231602401,,,,4
4560,GE'anger-compUid,GE,compUid,3993,5599,12,0.41250000000000003,0.6734745467224547,0.3557692307692307,0.6443174811160783,0.8820577164366374,0.8784029038112523,3414.422989101149,0.609827288641034,0.8551021760834333,0.354364683086053,,55255.996912004775,,,,4
4561,GE'anger-sbertbase,GE,sbertbase,3993,5599,12,0.4193548387096774,0.6851876234364713,0.36477987421383645,0.6576955605788009,0.9096612296110415,0.9083484573502723,3180.830273916945,0.5681068537090453,0.7966016213165401,0.3325379961926259,,50864.831605926156,,,,4
4562,GE'anger-uid,GE,uid,3993,5599,12,0.46875,0.7111826398362893,0.4049079754601227,0.6786911263875821,0.9146800501882058,0.911978221415608,3620.8366506733,0.6466934543085016,0.9067960557659154,0.40245541092124787,,61323.82744643837,,,,4
4563,GE'disgust-comp,GE,comp,3993,5599,12,0.2857142857142857,0.6210304135085868,0.24347826086956526,0.6011522870840964,0.9177215189873418,0.921903052064632,3051.8962543999805,0.5450788095016933,0.7643116089155975,0.32865597656726186,,50019.36727800057,,,,4
4564,GE'disgust-compUid,GE,compUid,3993,5599,12,0.2978723404255319,0.626728902379657,0.2644628099173554,0.611111329021326,0.9164556962025316,0.9201077199281867,3958.4091020002234,0.7069850155385289,0.991337115452097,0.38866208458656315,,63886.11002300422,,,,4
4565,GE'disgust-sbertbase,GE,sbertbase,3993,5599,12,0.25316455696202533,0.6069287141905396,0.21999999999999997,0.591672932330827,0.9253164556962026,0.9299820466786356,3034.7886705974815,0.5420233382028008,0.7600272152761036,0.4100245031791861,,54827.257023978746,,,,4
4566,GE'disgust-uid,GE,uid,3993,5599,12,0.26865671641791045,0.618135364157402,0.23809523809523808,0.6041222459132907,0.9379746835443038,0.9425493716337523,3351.159635903605,0.5985282435977147,0.8392586115461069,0.416636963886691,,59307.945552049205,,,,4
4567,GE'fear-comp,GE,comp,3993,5599,12,0.16326530612244897,0.5686002309378932,0.11594202898550725,0.5444094315670088,0.9494451294697904,0.9473684210526315,3022.732397999789,0.5398700478656526,0.7570078632606534,0.42334340167889817,,56405.007114999535,,,,4
4568,GE'fear-compUid,GE,compUid,3993,5599,12,0.125,0.5536949685534591,0.09302325581395349,0.5379401993355482,0.9654747225647349,0.9663503019844694,3333.2421471997804,0.5953281205929238,0.8347713867267169,0.10510006844082238,,39682.98992199925,,,,4
4569,GE'fear-sbertbase,GE,sbertbase,3993,5599,12,0.4680851063829788,0.7261060452549815,0.41935483870967744,0.7016986959505834,0.969173859432799,0.9689387402933564,3112.5735157867894,0.5559159699565618,0.7795075171016251,0.41154421439742334,,56216.673149960116,,,,4
4570,GE'fear-uid,GE,uid,3993,5599,12,0.4444444444444445,0.7142957796096667,0.380952380952381,0.6818287403653258,0.969173859432799,0.9663503019844694,3406.9679465843365,0.6084957932817175,0.853235148155356,0.4340192541214923,,60898.22011720389,,,,4
4571,GE'joy-comp,GE,comp,3993,5599,12,0.12121212121212122,0.5422516302263138,0.09876543209876543,0.5330223395366083,0.9295261239368166,0.9368512110726643,3137.7697472000364,0.5604161005893975,0.7858176176308631,0.2517420521342894,,48026.894100999925,,,,4
4572,GE'joy-compUid,GE,compUid,3993,5599,12,0.03389830508474576,0.4989907404440742,0.02816901408450704,0.49868959405697905,0.9307411907654921,0.9403114186851211,3537.9589348998707,0.6318912189497894,0.8860403042574182,0.3671109556349368,,57528.64208399842,,,,4
4573,GE'joy-sbertbase,GE,sbertbase,3993,5599,12,0.358974358974359,0.6549613456088277,0.3225806451612903,0.6369509623581139,0.9088699878493317,0.9091695501730104,3125.2197095000156,0.5581746221646751,0.782674607938897,0.3346612394713125,,50457.52940699822,,,,4
4574,GE'joy-uid,GE,uid,3993,5599,12,0.33333333333333337,0.6390350877192983,0.30952380952380953,0.6277096659559347,0.8979343863912516,0.8996539792387543,3392.606435300331,0.6059307796571408,0.84963847615836,0.3781867163601205,,57627.61797900748,,,,4
4575,GE'sadness-comp,GE,comp,3993,5599,12,0.3116883116883117,0.6386251824848316,0.27450980392156865,0.6197690796545461,0.9344059405940595,0.933273219116321,3251.634569885209,0.5807527361823913,0.8143337264926644,0.3687074295241618,,54028.008001856506,,,,4
4576,GE'sadness-compUid,GE,compUid,3993,5599,12,0.2941176470588235,0.6315549475604195,0.27586206896551724,0.6231492418971181,0.9405940594059405,0.9431920649233544,3471.9280139004695,0.620097877103138,0.8695036348360805,0.33311710064233907,,55859.61784196843,,,,4
4577,GE'sadness-sbertbase,GE,sbertbase,3993,5599,12,0.45045045045045046,0.7049594444943282,0.4117647058823529,0.68667005707182,0.9245049504950495,0.9278629395852119,3188.966332699056,0.5695599808356949,0.7986392017778752,0.3730892857115965,,55221.20917898428,,,,4
4578,GE'sadness-uid,GE,uid,3993,5599,12,0.48648648648648646,0.7243063661668313,0.43795620437956206,0.7004773813824768,0.9294554455445545,0.9305680793507665,3511.708896701748,0.6272028749244057,0.8794662901832577,0.4452855998391352,,61523.598018015036,,,,4
4579,GE'surprise-comp,GE,comp,3993,5599,12,0.1818181818181818,0.5825083441760479,0.186046511627907,0.5853173993630508,0.9670731707317073,0.9697493517718236,3201.11425430041,0.571729639989357,0.8016815062109717,0.4198745177352938,,58133.495964004396,,,,4
4580,GE'surprise-compUid,GE,compUid,3993,5599,12,0.3174603174603175,0.6450966774365633,0.30588235294117644,0.639706542105402,0.947560975609756,0.9490060501296457,3466.398004199982,0.6191101989998182,0.8681187087903787,0.3366530298802964,,56077.95331299894,,,,4
