,dataset_name,ds_name,model,dataset_size,number_annotations,num_annos,f1_bin_maj,f1_macro_maj,f1_bin_indi,f1_macro_indi,test_acc_maj,test_acc_indi,mean_train_millis,mean_train_millis_per_annotation,mean_train_millis_per_sample,mean_eval_millis_per_annotation,mean_test_millis_per_annotation,sum_all_millis,annotations_per_anno,comment_percentage,learning_rate,fold
57,GE'fear-compUid,GE,compUid,57970,10596,50,0.042105263157894736,0.5061199108700534,0.01630434782608696,0.4900774784866404,0.9420751113940166,0.9302639183201695,397.86116529976425,0.03754824134576862,0.006863225207862071,0.3984284500188576,,50429.16794199482,8,6,,0
58,GE'fear-sbertbase,GE,sbertbase,57970,81521,50,0.25304136253041365,0.6197796510074227,0.22043343653250774,0.602041712097663,0.9735139332240531,0.9679717113129309,2588.034140598029,0.03174683996268481,0.04464437020179453,0.20769527937973564,,212266.62034809124,56,6,,0
59,GE'fear-uid,GE,uid,57970,81521,50,0.2783018867924529,0.6324280327713913,0.24116930572472595,0.6124912211433856,0.9736002070571995,0.968302424381185,2841.3136194925755,0.034853763073227455,0.0490135176728062,0.22598698993892458,,231067.2315750271,56,6,,0
60,GE'joy-comp,GE,comp,57970,10557,50,0.13186813186813187,0.5093438080544098,0.12155591572123177,0.501099472945399,0.7997465145754119,0.7898410236525785,443.54201030000695,0.04201402010988036,0.00765123357426267,0.3805319942691732,,48527.69483899465,9,6,,0
61,GE'joy-compUid,GE,compUid,57970,10557,50,0.12552301255230125,0.5269370290735451,0.10473815461346635,0.5146352114248748,0.867553865652725,0.8607987592089957,477.6700439862907,0.04524675987366588,0.008239952457931528,0.3804446741207436,,49113.19250892848,9,6,,0
62,GE'joy-sbertbase,GE,sbertbase,57970,81496,50,0.21773142112125163,0.5811495243078542,0.23567802755620013,0.5890301797978891,0.8964714002243119,0.892842618950793,2540.7748346004155,0.03117668148866712,0.043829132906683034,0.19310279707961536,,196906.84623800736,56,6,,0
63,GE'joy-uid,GE,uid,57970,81496,50,0.23047091412742382,0.5827472688240151,0.25614690320572675,0.5949993601024897,0.8801656457596411,0.8785075233834893,2823.118194899507,0.03464118723495027,0.04869964110573585,0.21425711492710936,,220396.1614739928,56,6,,0
64,GE'sadness-comp,GE,comp,57970,10479,50,0.0520446096654275,0.481269760080169,0.06550218340611354,0.4871415435359639,0.8364336112892881,0.8337864077669903,401.6287153986923,0.03832700786322095,0.00692821658441767,0.36393896712477763,,46094.55432399409,9,6,,0
65,GE'sadness-compUid,GE,compUid,57970,10479,50,0.017094017094017092,0.48938672864031085,0.041379310344827586,0.49955432825908386,0.9262347658755613,0.9190291262135922,484.9037355008477,0.04627385585464717,0.008364735820266478,0.3986182116708892,,50647.533762999956,9,6,,0
66,GE'sadness-sbertbase,GE,sbertbase,57970,81364,50,0.2604298356510745,0.617151633470216,0.2443200526835693,0.6069151113014637,0.9495298076093521,0.9413852990754457,2608.6506821011426,0.03206148520354386,0.045000011766450625,0.19681659828919795,,202121.78132003464,57,6,,0
67,GE'sadness-uid,GE,uid,57970,81364,50,0.28662420382165604,0.6333803824819019,0.25701504676697845,0.6164638576792612,0.9613493227504099,0.9533381008326097,2884.896649798611,0.03545667186714777,0.04976533810244284,0.21260224095178082,,219334.2607789964,57,6,,0
68,GE'surprise-comp,GE,comp,57970,10650,50,0.04193548387096774,0.40376174351401584,0.05220692928334124,0.40578776395484084,0.6233354470513633,0.6161829713626754,490.21493069994904,0.04602957095774169,0.008456355540796085,0.38088851946480123,,49544.69839900412,9,6,,0
69,GE'surprise-compUid,GE,compUid,57970,10650,50,0.0548780487804878,0.47259118291819857,0.06521739130434782,0.47713675413422074,0.8034242232086239,0.8016528925619835,526.4364885999385,0.04943065620656699,0.009081188349145048,0.3833254958027654,,49275.998234992585,9,6,,0
70,GE'surprise-sbertbase,GE,sbertbase,57970,81704,50,0.32265446224256294,0.6480584486217297,0.31007751937984496,0.6403003417680062,0.9489258907773273,0.9434619098439803,2580.3453668020666,0.031581628400103624,0.04451173653272497,0.1826895574729636,,190183.07599285617,57,6,,0
71,GE'surprise-uid,GE,uid,57970,81704,50,0.33546734955185664,0.6561493705037975,0.3169474046063939,0.645366669228882,0.9552238805970149,0.9495095797123545,3101.3350666034967,0.037958179117344275,0.05349896613081761,0.22393311427349533,,231334.3887240626,57,6,,0
72,GE'anger-comp,GE,comp,57970,10766,50,0.09465648854961832,0.42896497082171536,0.10027100271002709,0.4276865217631768,0.6246835443037975,0.6149980672593738,517.4455341883004,0.04806293276874423,0.00892609167135243,0.37622689136264,,49877.969603054225,11,8,,0
73,GE'anger-compUid,GE,compUid,57970,10766,50,0.11518324607329841,0.4967564898473043,0.12490241998438718,0.5006336297561729,0.7860759493670886,0.7833397758020874,597.1868658994936,0.05546970703134809,0.010301653715706289,0.3936232703603571,,52673.55547899206,11,8,,0
74,GE'anger-sbertbase,GE,sbertbase,57970,82542,50,0.27942421676545304,0.6203720783840901,0.2740937223695844,0.6149508336253133,0.9265809679924079,0.9166878076005885,3621.2354698218405,0.04387142872503502,0.06246740503401484,0.1837770294270842,,203401.26766078174,75,8,,0
75,GE'anger-uid,GE,uid,57970,82542,50,0.29357798165137616,0.6256680252958353,0.29085817163432687,0.6214235059588268,0.9202829781727202,0.9100664670962505,3764.731163199758,0.0456098854304446,0.06494274906330444,0.2141225180805274,,232065.11839100858,75,8,,0
