,dataset_name,ds_name,model,dataset_size,number_annotations,num_annos,f1_bin_maj,f1_macro_maj,f1_bin_indi,f1_macro_indi,test_acc_maj,test_acc_indi,mean_train_millis,mean_train_millis_per_annotation,mean_train_millis_per_sample,mean_eval_millis_per_annotation,mean_test_millis_per_annotation,sum_all_millis,annotations_per_anno,comment_percentage,learning_rate,fold
75,GE'anger-uid,GE,uid,46126,77562,12,0.4111310592459605,0.6866037999432486,0.3769968051118211,0.6718220436464589,0.9287421247012818,0.936684200272745,47317.222670800125,0.6100567632448896,1.0258254058622063,0.10252505654830911,,560618.9823380009,,,,0
76,GE'disgust-comp,GE,comp,46126,77562,12,0.39469320066334995,0.6871070222583988,0.3783783783783784,0.6796614344253118,0.9603820688158038,0.9630225080385852,44237.11941735819,0.570345264657412,0.9590495472696134,0.10894956333650002,,535452.2728994489,,,,0
77,GE'disgust-compUid,GE,compUid,46126,77562,12,0.38128654970760234,0.6755900621738171,0.3630363036303631,0.6686032695882009,0.9425811353522197,0.9503536977491961,48662.2351577018,0.6273978901743353,1.0549849359949226,0.11217668131688414,,582265.3352560154,,,,0
78,GE'disgust-sbertbase,GE,sbertbase,46126,77562,12,0.36051502145922754,0.6676496244544403,0.3424408014571949,0.6591878695640083,0.9514816020840117,0.9535691318327975,44601.389372200356,0.5750417649390211,0.9669468276503568,0.09457586912923056,,527523.0165640241,,,,0
79,GE'disgust-uid,GE,uid,46126,77562,12,0.42074074074074075,0.699356906340175,0.39460020768431986,0.6876276082387488,0.9575599696081624,0.9625080385852091,47723.12354581081,0.6152900072949488,1.0346252340504447,0.1020182202857863,,564309.3761401833,,,,0
80,GE'fear-comp,GE,comp,46126,77562,12,0.4734513274336284,0.7301005662889108,0.420899854862119,0.7038160698179181,0.9741501031823613,0.974058903842403,44552.165953400065,0.5744071317578204,0.9658796763950931,0.11230129823367033,,541419.9864989996,,,,0
81,GE'fear-compUid,GE,compUid,46126,77562,12,0.4956521739130435,0.7413651311806502,0.4551083591331269,0.7217101099690073,0.9748017812533941,0.977114621936155,47851.63267040043,0.6169468640623041,1.0374112793305388,0.10502893437765598,,568112.6865380029,,,,0
82,GE'fear-sbertbase,GE,sbertbase,46126,77562,12,0.5231607629427794,0.7567319302052513,0.4727272727272727,0.7315642189136164,0.9809927229282068,0.9811455692087641,43473.14082360244,0.5604953562775901,0.9424866848112223,0.07882499461989673,,503287.67641610466,,,,0
83,GE'fear-uid,GE,uid,46126,77562,12,0.5819209039548022,0.7868629990427389,0.5336048879837066,0.7630199458913611,0.9839252742478549,0.9851115012027827,48729.356713099885,0.6282632824462996,1.0564401143194702,0.11208606212191588,,583024.6487089999,,,,0
84,GE'joy-comp,GE,comp,46126,77562,12,0.4120940649496081,0.6910786798489273,0.39448875997099353,0.6830644390827355,0.9430276722734672,0.9458179222633184,46198.566904699874,0.5956340334790216,1.0015732321185422,0.110672524933594,,556691.6259589925,,,,0
85,GE'joy-compUid,GE,compUid,46126,77562,12,0.448581560283688,0.7063159795407574,0.422668240850059,0.6945461500872102,0.9325013564839935,0.9365388358964376,50376.83323049969,0.649504051346016,1.0921569880436128,0.11500639670586096,,601341.064606997,,,,0
86,GE'joy-sbertbase,GE,sbertbase,46126,77562,12,0.4257932446264074,0.6968248867949547,0.3918741808650066,0.6800987507274241,0.9391209983722192,0.9397832716890533,43921.476086898474,0.5662757031394042,0.9522064797922749,0.10103864580581859,,525520.7878228975,,,,0
87,GE'joy-uid,GE,uid,46126,77562,12,0.4574095682613769,0.7154742600312177,0.4351851851851852,0.705196738091475,0.9495387954422138,0.9525014599961067,47734.01673510671,0.6154304522202458,1.0348613956360124,0.10147891609305246,,562348.9720791695,,,,0
88,GE'sadness-comp,GE,comp,46126,77562,12,0.40575916230366493,0.6900329484410231,0.37586206896551727,0.6757383770223343,0.9507431919279592,0.953063209076175,44632.047473592684,0.5754370371263335,0.9676114875253151,0.11089886788769732,,541002.2149059805,,,,0
89,GE'sadness-compUid,GE,compUid,46126,77562,12,0.40397350993377484,0.6865828298185533,0.3793876026885736,0.6756143055630527,0.9414126071389823,0.9461264181523501,48374.090068321675,0.6236828610443474,1.0487380234211003,0.11167645744074692,,579027.2662825882,,,,0
90,GE'sadness-sbertbase,GE,sbertbase,46126,77562,12,0.43867243867243866,0.7083729139983015,0.4000000000000001,0.6893774123175029,0.9577953781056743,0.9589627228525122,43323.27620679862,0.5585631650395634,0.9392376578675502,0.09435020887936668,,513833.0084019981,,,,0
91,GE'sadness-uid,GE,uid,46126,77562,12,0.4585635359116022,0.7182145742799119,0.4397705544933078,0.7100543820647991,0.9574698925897798,0.9620097244732577,50767.91247479996,0.6545462014233769,1.1006354870311745,0.10987340366674347,,601741.9053459999,,,,0
92,GE'surprise-comp,GE,comp,46126,77562,12,0.43352601156069365,0.7057132820234407,0.4019417475728156,0.6906123616454244,0.9574606619641888,0.9599531920426473,43789.415752497735,0.5645730609383169,0.9493434451827112,0.10310362883118375,,525841.2322900258,,,,0
