[Training] Itteration/Batch: 300/623: Loss: 2.42 | Accuracy: 0.81
[Training] Itteration/Batch: 325/623: Loss: 2.14 | Accuracy: 0.86
[Training] Itteration/Batch: 350/623: Loss: 2.12 | Accuracy: 0.80
[Training] Itteration/Batch: 375/623: Loss: 1.63 | Accuracy: 0.73
[Training] Itteration/Batch: 400/623: Loss: 5.50 | Accuracy: 0.89
[Training] Itteration/Batch: 425/623: Loss: 0.90 | Accuracy: 0.95
[Training] Itteration/Batch: 450/623: Loss: 1.74 | Accuracy: 0.78
[Training] Itteration/Batch: 475/623: Loss: 2.83 | Accuracy: 0.84
[Training] Itteration/Batch: 500/623: Loss: 3.29 | Accuracy: 0.65
[Training] Itteration/Batch: 525/623: Loss: 1.58 | Accuracy: 0.77
[Training] Itteration/Batch: 550/623: Loss: 2.46 | Accuracy: 0.87
[Training] Itteration/Batch: 575/623: Loss: 2.84 | Accuracy: 0.85
[Training] Itteration/Batch: 600/623: Loss: 1.32 | Accuracy: 0.84

Epoch 5: Val Bin. F1 Majority 0.22734026610851288 | Val Macro F1 Majority 0.5167636857236055 |             Val Bin F1 Individual 0.3098466992378235 | Val Macro F1 Individual 0.5532114964323424 |             Val Accuracy Majority 0.6901072859764099 | Val Accuracy Individual 0.6857718229293823 | Training Loss:2.265172243118286 |             Val Loss 3.0676827430725098 | Train Runtime Millis 330482.14917094447 | Val Runtime Millis 80116.31243804004

